id,Category,len,color,fit_shape,length,occasion,ornamentation,pattern,print_or_pattern_type,sleeve_length,sleeve_styling,attr_10
30530,Kurtis,9,navy blue,,,daily,,solid,,short sleeves,regular,
30531,Kurtis,9,red,,,daily,,,,three-quarter sleeves,regular,
30532,Kurtis,9,black,a-line,,daily,net,,,three-quarter sleeves,regular,
30533,Kurtis,9,maroon,,,daily,net,,,short sleeves,regular,
30534,Kurtis,9,navy blue,,,daily,,,,short sleeves,regular,
30535,Kurtis,9,red,straight,,daily,,,,three-quarter sleeves,regular,
30536,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,
30537,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,
30538,Kurtis,9,red,,knee length,daily,,,,short sleeves,regular,
30539,Kurtis,9,maroon,,,daily,,,,short sleeves,regular,
30540,Kurtis,9,multicolor,,,daily,,solid,solid,three-quarter sleeves,regular,
30541,Kurtis,9,red,,,daily,,solid,,three-quarter sleeves,regular,
30542,Kurtis,9,navy blue,,,daily,,,,short sleeves,regular,
30543,Kurtis,9,navy blue,straight,,daily,,,default,three-quarter sleeves,regular,
30544,Kurtis,9,black,a-line,,daily,,default,,three-quarter sleeves,regular,
30545,Kurtis,9,maroon,,,daily,,,,short sleeves,regular,
30546,Kurtis,9,yellow,,,daily,net,,,three-quarter sleeves,regular,
30547,Kurtis,9,pink,,,party,,default,,three-quarter sleeves,regular,
30548,Kurtis,9,multicolor,,,daily,,solid,,three-quarter sleeves,regular,
30549,Kurtis,9,black,,knee length,daily,,,,three-quarter sleeves,regular,
30550,Kurtis,9,red,a-line,,daily,,,solid,short sleeves,regular,
30551,Kurtis,9,red,,knee length,daily,net,,,three-quarter sleeves,regular,
30552,Kurtis,9,yellow,,,daily,,,,three-quarter sleeves,regular,
30553,Kurtis,9,maroon,,calf length,daily,,,,three-quarter sleeves,regular,
30554,Kurtis,9,maroon,,knee length,daily,,,,short sleeves,regular,
30555,Kurtis,9,black,a-line,,daily,,,,three-quarter sleeves,regular,
30556,Kurtis,9,navy blue,a-line,,daily,,,,short sleeves,regular,
30557,Kurtis,9,maroon,,knee length,daily,net,,,short sleeves,regular,
30558,Kurtis,9,navy blue,a-line,,daily,,,,short sleeves,regular,
30559,Kurtis,9,maroon,,,party,default,,,sleeveless,sleeveless,
30560,Kurtis,9,navy blue,,,daily,,solid,,short sleeves,regular,
30561,Kurtis,9,red,,,daily,,solid,,short sleeves,regular,
30562,Kurtis,9,red,a-line,,daily,net,,,short sleeves,regular,
30563,Kurtis,9,multicolor,a-line,,daily,,,solid,three-quarter sleeves,regular,
30564,Kurtis,9,red,a-line,,daily,,,solid,short sleeves,regular,
30565,Kurtis,9,yellow,,,daily,,,,three-quarter sleeves,regular,
30566,Kurtis,9,orange,,calf length,daily,,,,three-quarter sleeves,regular,
30567,Kurtis,9,maroon,,knee length,party,,,solid,three-quarter sleeves,regular,
30568,Kurtis,9,navy blue,,calf length,daily,,default,,short sleeves,regular,
30569,Kurtis,9,red,a-line,,daily,,,solid,three-quarter sleeves,regular,
30570,Kurtis,9,pink,,,party,,default,,three-quarter sleeves,regular,
30571,Kurtis,9,navy blue,a-line,,daily,,,,short sleeves,regular,
30572,Kurtis,9,red,,,daily,,solid,,three-quarter sleeves,regular,
30573,Kurtis,9,maroon,,,daily,,solid,,short sleeves,regular,
30574,Kurtis,9,red,,knee length,,,,solid,three-quarter sleeves,,
30575,Kurtis,9,navy blue,straight,,daily,net,,,three-quarter sleeves,regular,
30576,Kurtis,9,multicolor,,,daily,,,,three-quarter sleeves,regular,
30577,Kurtis,9,blue,a-line,,daily,,,,three-quarter sleeves,regular,
30578,Kurtis,9,red,a-line,,daily,net,,,short sleeves,regular,
30579,Kurtis,9,red,straight,,daily,net,,,three-quarter sleeves,regular,
30580,Kurtis,9,black,,knee length,daily,,,,three-quarter sleeves,regular,
30581,Kurtis,9,yellow,,,daily,,,solid,three-quarter sleeves,regular,
30582,Kurtis,9,black,,,daily,,,solid,three-quarter sleeves,regular,
30583,Kurtis,9,black,,calf length,daily,net,,,three-quarter sleeves,regular,
30584,Kurtis,9,black,a-line,,daily,,,,three-quarter sleeves,regular,
30585,Kurtis,9,red,,,daily,,,solid,three-quarter sleeves,regular,
30586,Kurtis,9,red,,,daily,,solid,,short sleeves,regular,
30587,Kurtis,9,red,,knee length,daily,,,,short sleeves,regular,
30588,Kurtis,9,navy blue,straight,,daily,,,,three-quarter sleeves,regular,
30589,Kurtis,9,black,a-line,,daily,net,,,three-quarter sleeves,regular,
30590,Kurtis,9,red,,knee length,daily,,,,three-quarter sleeves,regular,
30591,Kurtis,9,yellow,,,party,,,,three-quarter sleeves,regular,
30592,Kurtis,9,black,,,daily,net,,solid,three-quarter sleeves,regular,
30593,Kurtis,9,red,a-line,knee length,daily,,,,short sleeves,regular,
30594,Kurtis,9,red,a-line,,daily,,,,short sleeves,regular,
30595,Kurtis,9,white,a-line,,daily,,,,three-quarter sleeves,regular,
30596,Kurtis,9,maroon,,calf length,daily,net,,,three-quarter sleeves,regular,
30597,Kurtis,9,green,a-line,,daily,,,,three-quarter sleeves,regular,
30598,Kurtis,9,,,,daily,,,solid,three-quarter sleeves,regular,
30599,Kurtis,9,black,,,daily,net,default,,three-quarter sleeves,regular,
30600,Kurtis,9,yellow,a-line,,daily,,,solid,three-quarter sleeves,regular,
30601,Kurtis,9,red,,,daily,net,,,short sleeves,regular,
30602,Kurtis,9,red,a-line,,daily,net,,,short sleeves,regular,
30603,Kurtis,9,maroon,,,daily,,,,three-quarter sleeves,regular,
30604,Kurtis,9,maroon,,,daily,,solid,solid,short sleeves,regular,
30605,Kurtis,9,navy blue,,,daily,net,,,short sleeves,regular,
30606,Kurtis,9,red,,knee length,daily,,,,three-quarter sleeves,regular,
30607,Kurtis,9,red,,,daily,,solid,solid,short sleeves,regular,
30608,Kurtis,9,maroon,,,daily,,,,three-quarter sleeves,regular,
30609,Kurtis,9,maroon,,calf length,daily,net,,,three-quarter sleeves,regular,
30610,Kurtis,9,maroon,,,daily,net,,solid,three-quarter sleeves,regular,
30611,Kurtis,9,black,,,daily,,solid,,three-quarter sleeves,regular,
30612,Kurtis,9,yellow,,calf length,daily,,solid,,three-quarter sleeves,regular,
30613,Kurtis,9,grey,,,daily,default,,,three-quarter sleeves,regular,
30614,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,
30615,Kurtis,9,navy blue,a-line,,daily,,,,short sleeves,regular,
30616,Kurtis,9,maroon,,,daily,,,,short sleeves,regular,
30617,Kurtis,9,multicolor,,knee length,daily,,,,three-quarter sleeves,regular,
30618,Kurtis,9,,,,daily,net,,,three-quarter sleeves,regular,
30619,Kurtis,9,red,,calf length,daily,,,default,three-quarter sleeves,regular,
30620,Kurtis,9,multicolor,,,daily,,solid,,three-quarter sleeves,regular,
30621,Kurtis,9,red,,,daily,net,,,three-quarter sleeves,regular,
30622,Kurtis,9,yellow,,,daily,,solid,,three-quarter sleeves,regular,
30623,Kurtis,9,black,,,daily,,,solid,three-quarter sleeves,regular,
30624,Kurtis,9,multicolor,,,daily,net,,,three-quarter sleeves,regular,
30625,Kurtis,9,purple,,,daily,default,,,three-quarter sleeves,regular,
30626,Kurtis,9,black,,calf length,daily,,,,three-quarter sleeves,regular,
30627,Kurtis,9,maroon,a-line,,daily,net,,,three-quarter sleeves,regular,
30628,Kurtis,9,purple,a-line,calf length,daily,,,,three-quarter sleeves,regular,
30629,Kurtis,9,multicolor,,,daily,,solid,,three-quarter sleeves,regular,
30630,Kurtis,9,navy blue,,calf length,daily,,,,three-quarter sleeves,regular,
30631,Kurtis,9,green,,,daily,,,,three-quarter sleeves,regular,
30632,Kurtis,9,red,a-line,,daily,,,solid,short sleeves,regular,
30633,Kurtis,9,navy blue,,,daily,,,,short sleeves,regular,
30634,Kurtis,9,black,,knee length,daily,,solid,,three-quarter sleeves,regular,
30635,Kurtis,9,red,a-line,,daily,,,solid,short sleeves,regular,
30636,Kurtis,9,blue,,calf length,daily,,,solid,three-quarter sleeves,regular,
30637,Kurtis,9,red,,,daily,,,,short sleeves,regular,
30638,Kurtis,9,yellow,,,daily,net,solid,,three-quarter sleeves,regular,
30639,Kurtis,9,red,,knee length,daily,,,,short sleeves,regular,
30640,Kurtis,9,navy blue,,,daily,,solid,solid,short sleeves,regular,
30641,Kurtis,9,navy blue,a-line,,daily,,,,short sleeves,regular,
30642,Kurtis,9,multicolor,,,daily,,,,three-quarter sleeves,regular,
30643,Kurtis,9,navy blue,,,daily,net,,,three-quarter sleeves,regular,
30644,Kurtis,9,black,straight,,daily,,,,three-quarter sleeves,regular,
30645,Kurtis,9,yellow,,,daily,,,solid,three-quarter sleeves,regular,
30646,Kurtis,9,black,straight,,daily,,,,three-quarter sleeves,regular,
30647,Kurtis,9,maroon,a-line,calf length,daily,,,,three-quarter sleeves,regular,
30648,Kurtis,9,navy blue,,,daily,,solid,,short sleeves,regular,
30649,Kurtis,9,black,,,daily,,default,default,three-quarter sleeves,regular,
30650,Kurtis,9,yellow,a-line,,daily,,,,three-quarter sleeves,regular,
30651,Kurtis,9,black,,,daily,,,default,three-quarter sleeves,regular,
30652,Kurtis,9,black,,,daily,,,,short sleeves,regular,
30653,Kurtis,9,blue,,,daily,net,,,three-quarter sleeves,regular,
30654,Kurtis,9,black,,,daily,,solid,,three-quarter sleeves,regular,
30655,Kurtis,9,red,,,daily,net,,,three-quarter sleeves,regular,
30656,Kurtis,9,purple,,,daily,,,,three-quarter sleeves,regular,
30657,Kurtis,9,,,,daily,,solid,,three-quarter sleeves,regular,
30658,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,
30659,Kurtis,9,red,a-line,,daily,,,,three-quarter sleeves,regular,
30660,Kurtis,9,blue,,,daily,net,,,three-quarter sleeves,regular,
30661,Kurtis,9,red,,,daily,default,solid,,three-quarter sleeves,regular,
30662,Kurtis,9,black,a-line,,daily,,,solid,three-quarter sleeves,regular,
30663,Kurtis,9,red,a-line,,daily,,,solid,three-quarter sleeves,regular,
30664,Kurtis,9,red,,,daily,,,solid,three-quarter sleeves,regular,
30665,Kurtis,9,red,,knee length,daily,net,,,three-quarter sleeves,regular,
30666,Kurtis,9,black,,,daily,net,,,three-quarter sleeves,regular,
30667,Kurtis,9,maroon,straight,,daily,net,,,three-quarter sleeves,regular,
30668,Kurtis,9,black,,knee length,daily,,,,three-quarter sleeves,regular,
30669,Kurtis,9,black,a-line,,daily,,solid,,three-quarter sleeves,regular,
30670,Kurtis,9,black,,,daily,,,solid,three-quarter sleeves,regular,
30671,Kurtis,9,maroon,,,daily,default,solid,,three-quarter sleeves,regular,
30672,Kurtis,9,blue,,,daily,,default,,three-quarter sleeves,regular,
30673,Kurtis,9,black,,calf length,daily,,default,,three-quarter sleeves,regular,
30674,Kurtis,9,black,,,daily,,,solid,sleeveless,sleeveless,
30675,Kurtis,9,red,a-line,knee length,daily,,,,three-quarter sleeves,regular,
30676,Kurtis,9,multicolor,a-line,,daily,,,solid,three-quarter sleeves,regular,
30677,Kurtis,9,green,a-line,,daily,,,,three-quarter sleeves,regular,
30678,Kurtis,9,black,,,daily,net,,default,three-quarter sleeves,regular,
30679,Kurtis,9,red,,,daily,,,solid,three-quarter sleeves,regular,
30680,Kurtis,9,red,straight,,daily,net,,,three-quarter sleeves,regular,
30681,Kurtis,9,red,,,daily,net,,,three-quarter sleeves,regular,
30682,Kurtis,9,navy blue,,,daily,net,,,three-quarter sleeves,regular,
30683,Kurtis,9,black,,,party,,,,three-quarter sleeves,regular,
30684,Kurtis,9,black,a-line,,daily,,,,three-quarter sleeves,regular,
30685,Kurtis,9,navy blue,straight,,daily,,,default,three-quarter sleeves,regular,
30686,Kurtis,9,black,,,daily,,,,short sleeves,regular,
30687,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,
30688,Kurtis,9,navy blue,,,daily,,,solid,three-quarter sleeves,regular,
30689,Kurtis,9,black,,,daily,,default,default,three-quarter sleeves,regular,
30690,Kurtis,9,maroon,,,daily,net,,default,three-quarter sleeves,regular,
30691,Kurtis,9,black,,,daily,net,,default,three-quarter sleeves,regular,
30692,Kurtis,9,blue,,,daily,,,default,three-quarter sleeves,regular,
30693,Kurtis,9,red,,,daily,,solid,,short sleeves,regular,
30694,Kurtis,9,maroon,straight,,daily,net,,,three-quarter sleeves,regular,
30695,Kurtis,9,grey,,,daily,,solid,solid,three-quarter sleeves,regular,
30696,Kurtis,9,yellow,a-line,,party,,,solid,three-quarter sleeves,regular,
30697,Kurtis,9,black,straight,calf length,daily,,,,three-quarter sleeves,regular,
30698,Kurtis,9,purple,,knee length,daily,,,,three-quarter sleeves,regular,
30699,Kurtis,9,multicolor,,,daily,,solid,,three-quarter sleeves,regular,
30700,Kurtis,9,red,,,party,,,solid,three-quarter sleeves,regular,
30701,Kurtis,9,red,,knee length,daily,,,,three-quarter sleeves,regular,
30702,Kurtis,9,yellow,a-line,,daily,,solid,,short sleeves,regular,
30703,Kurtis,9,blue,a-line,,daily,,,,short sleeves,regular,
30704,Kurtis,9,red,,,daily,,,,three-quarter sleeves,regular,
30705,Kurtis,9,maroon,a-line,,,,,,three-quarter sleeves,regular,
30706,Kurtis,9,maroon,a-line,,daily,,,,three-quarter sleeves,regular,
30707,Kurtis,9,red,a-line,,daily,,,solid,three-quarter sleeves,regular,
30708,Kurtis,9,red,,,daily,,,,three-quarter sleeves,regular,
30709,Kurtis,9,multicolor,,,daily,,,solid,three-quarter sleeves,regular,
30710,Kurtis,9,blue,a-line,,daily,,,,three-quarter sleeves,regular,
30711,Kurtis,9,blue,,,daily,net,,,three-quarter sleeves,regular,
30712,Kurtis,9,maroon,a-line,knee length,daily,,,,three-quarter sleeves,regular,
30713,Kurtis,9,red,,,daily,,,,three-quarter sleeves,regular,
30714,Kurtis,9,black,,calf length,daily,,,solid,three-quarter sleeves,regular,
30715,Kurtis,9,maroon,,calf length,daily,,default,,three-quarter sleeves,regular,
30716,Kurtis,9,blue,,calf length,daily,,,,three-quarter sleeves,regular,
30717,Kurtis,9,red,,calf length,daily,,default,,three-quarter sleeves,regular,
30718,Kurtis,9,red,,calf length,daily,net,,,three-quarter sleeves,regular,
30719,Kurtis,9,navy blue,,,daily,,default,,three-quarter sleeves,regular,
30720,Kurtis,9,multicolor,a-line,calf length,daily,,,,three-quarter sleeves,regular,
30721,Kurtis,9,,a-line,,daily,,solid,,three-quarter sleeves,regular,
30722,Kurtis,9,pink,,,daily,,default,default,short sleeves,regular,
30723,Kurtis,9,red,,,daily,,,,three-quarter sleeves,regular,
30724,Kurtis,9,red,,,daily,,,solid,short sleeves,regular,
30725,Kurtis,9,yellow,,calf length,daily,,solid,,three-quarter sleeves,regular,
30726,Kurtis,9,red,,,daily,net,,,three-quarter sleeves,regular,
30727,Kurtis,9,navy blue,,,party,,,,,regular,
30728,Kurtis,9,maroon,,,daily,net,,,short sleeves,regular,
30729,Kurtis,9,blue,,,daily,default,,,three-quarter sleeves,regular,
30730,Kurtis,9,blue,,,daily,,default,,three-quarter sleeves,regular,
30731,Kurtis,9,yellow,,calf length,daily,,,,three-quarter sleeves,regular,
30732,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,
30733,Kurtis,9,pink,,,daily,,,default,three-quarter sleeves,regular,
30734,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,
30735,Kurtis,9,red,,,daily,,,,three-quarter sleeves,regular,
30736,Kurtis,9,red,,,daily,,,solid,three-quarter sleeves,regular,
30737,Kurtis,9,maroon,a-line,,daily,net,,,three-quarter sleeves,regular,
30738,Kurtis,9,black,,knee length,,net,,,sleeveless,sleeveless,
30739,Kurtis,9,red,,knee length,daily,,,,three-quarter sleeves,regular,
30740,Kurtis,9,maroon,,,daily,,solid,,three-quarter sleeves,regular,
30741,Kurtis,9,navy blue,,,daily,,,,three-quarter sleeves,regular,
30742,Kurtis,9,yellow,,,daily,,default,,short sleeves,regular,
30743,Kurtis,9,purple,,knee length,daily,,,,three-quarter sleeves,regular,
30744,Kurtis,9,red,,,daily,,default,,three-quarter sleeves,regular,
30745,Kurtis,9,maroon,,,daily,,,,three-quarter sleeves,regular,
30746,Kurtis,9,black,,,daily,,solid,,three-quarter sleeves,regular,
30747,Kurtis,9,black,,,daily,net,,solid,three-quarter sleeves,regular,
30748,Kurtis,9,red,straight,,daily,,solid,,three-quarter sleeves,regular,
30749,Kurtis,9,black,,calf length,daily,,solid,,three-quarter sleeves,regular,
30750,Kurtis,9,yellow,,,daily,net,solid,,three-quarter sleeves,regular,
30751,Kurtis,9,navy blue,,knee length,daily,,,,three-quarter sleeves,regular,
30752,Kurtis,9,navy blue,,,daily,default,,default,three-quarter sleeves,regular,
30753,Kurtis,9,black,,calf length,daily,net,,,three-quarter sleeves,regular,
30754,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,
30755,Kurtis,9,black,,,daily,,default,default,three-quarter sleeves,regular,
30756,Kurtis,9,red,a-line,,party,,,solid,three-quarter sleeves,regular,
30757,Kurtis,9,purple,straight,,daily,,,solid,three-quarter sleeves,regular,
30758,Kurtis,9,multicolor,,,daily,net,,,three-quarter sleeves,regular,
30759,Kurtis,9,red,,,daily,,,solid,three-quarter sleeves,regular,
30760,Kurtis,9,yellow,,calf length,daily,,,,three-quarter sleeves,regular,
30761,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,
30762,Kurtis,9,maroon,,,daily,,solid,,three-quarter sleeves,regular,
30763,Kurtis,9,maroon,,,daily,,solid,solid,short sleeves,regular,
30764,Kurtis,9,multicolor,,,daily,,,solid,three-quarter sleeves,regular,
30765,Kurtis,9,orange,,calf length,daily,,,,three-quarter sleeves,regular,
30766,Kurtis,9,red,,,daily,net,default,,three-quarter sleeves,regular,
30767,Kurtis,9,green,,knee length,daily,,,,three-quarter sleeves,regular,
30768,Kurtis,9,red,,,daily,,solid,solid,three-quarter sleeves,regular,
30769,Kurtis,9,black,,calf length,daily,,,solid,three-quarter sleeves,regular,
30770,Kurtis,9,red,a-line,,daily,,,,three-quarter sleeves,regular,
30771,Kurtis,9,maroon,,,daily,,,solid,three-quarter sleeves,regular,
30772,Kurtis,9,maroon,,,,default,,,three-quarter sleeves,,
30773,Kurtis,9,purple,,,daily,,solid,,three-quarter sleeves,regular,
30774,Kurtis,9,maroon,,,,,solid,solid,three-quarter sleeves,regular,
30775,Kurtis,9,black,,,daily,net,,,three-quarter sleeves,regular,
30776,Kurtis,9,black,,,daily,,,default,three-quarter sleeves,regular,
30777,Kurtis,9,black,,calf length,daily,,,,three-quarter sleeves,regular,
30778,Kurtis,9,multicolor,,,daily,,,solid,three-quarter sleeves,regular,
30779,Kurtis,9,red,,,daily,net,,,three-quarter sleeves,regular,
30780,Kurtis,9,grey,,knee length,daily,,,,three-quarter sleeves,regular,
30781,Kurtis,9,black,straight,,daily,,,,three-quarter sleeves,regular,
30782,Kurtis,9,green,,,daily,net,solid,,three-quarter sleeves,regular,
30783,Kurtis,9,green,,calf length,daily,net,,,three-quarter sleeves,regular,
30784,Kurtis,9,navy blue,straight,,daily,,,,three-quarter sleeves,regular,
30785,Kurtis,9,maroon,,calf length,daily,net,,,three-quarter sleeves,regular,
30786,Kurtis,9,green,,,daily,net,solid,,three-quarter sleeves,regular,
30787,Kurtis,9,yellow,,knee length,daily,,,default,short sleeves,regular,
30788,Kurtis,9,yellow,,calf length,daily,,,,three-quarter sleeves,regular,
30789,Kurtis,9,multicolor,,knee length,daily,,,,three-quarter sleeves,regular,
30790,Kurtis,9,black,,,daily,net,,,three-quarter sleeves,regular,
30791,Kurtis,9,maroon,,calf length,daily,,,,three-quarter sleeves,regular,
30792,Kurtis,9,maroon,,calf length,daily,,,solid,three-quarter sleeves,regular,
30793,Kurtis,9,maroon,,,daily,,,default,three-quarter sleeves,regular,
30794,Kurtis,9,maroon,straight,,daily,,,,three-quarter sleeves,regular,
30795,Kurtis,9,black,straight,,daily,,,,three-quarter sleeves,regular,
30796,Kurtis,9,maroon,a-line,knee length,daily,,,,three-quarter sleeves,regular,
30797,Kurtis,9,red,,knee length,daily,,,,three-quarter sleeves,regular,
30798,Kurtis,9,maroon,a-line,,daily,,,,short sleeves,regular,
30799,Kurtis,9,yellow,,,daily,,default,,short sleeves,regular,
30800,Kurtis,9,maroon,straight,,daily,,default,,three-quarter sleeves,regular,
30801,Kurtis,9,red,a-line,,daily,,,,three-quarter sleeves,regular,
30802,Kurtis,9,black,,,daily,,solid,,three-quarter sleeves,regular,
30803,Kurtis,9,black,a-line,,daily,,,,three-quarter sleeves,regular,
30804,Kurtis,9,maroon,,,daily,net,solid,,three-quarter sleeves,regular,
30805,Kurtis,9,red,,calf length,daily,,,solid,three-quarter sleeves,regular,
30806,Kurtis,9,black,,,daily,,,solid,three-quarter sleeves,regular,
